Institution_guid,Progam_guid,Program_Name,CIP_Code,Program_Type,Credential
9b3a0561fe894a78a936926ec773b61e,83c800d5-c4a0-4849-a482-cc563ad7cc2e,Molecular Biology and Biochemistry: Doctor of Philosophy Degree,26.021,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,ca0bdf3b-b763-4ba8-8eec-9e216aabf0f5,Mechatronic Systems Engineering: Master of Engineering in Smart Manufacturing and Systems Degree,14.13,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,5a63e613-fd0f-4995-b8b5-a9f961737232,Public Policy: Master of Public Policy Degree,44.0501,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,97aefda9-ec52-4b4d-98df-6bf2ed6c4b39,Mechatronic Systems Engineering: Master of Applied Science Degree,14.13,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,86bf053c-cb7b-4116-95c3-a69067d689da,Mechatronic Systems Engineering: Doctor of Philosophy Degree,14.13,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,1383ef39-0c12-447d-9e15-0c8b12e2e4a9,Philosophy: Master of Arts Degree,38.0101,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,85211528-ae2c-4c06-9b91-751ea8e0a305,Philosophy: Doctor of Philosophy Degree,38.0101,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,076dc84c-7d24-4522-839c-f59a54d09af7,Physics: Master of Science Degree,40.0801,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,dc705336-5b86-422d-8c6a-73efd821eef3,Physics: Doctor of Philosophy Degree,40.0801,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,7356e649-b77f-426a-a9a7-4140658699f7,Political Science: Master of Arts Degree,45.1001,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,fa6a4dcb-42b6-4225-a691-0c8c67253f65,Political Science: Doctor of Philosophy Degree,45.1001,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,73f472f0-a81b-4df6-a481-a131d1731539,Psychology: Master of Arts in Clinical Psychology Degree,42.02,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,c55d99f4-566c-4532-b9e3-b2fc1e82ded0,Psychology: Master of Arts Degree,42.01,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,4bff726f-85e2-46c9-aa02-a177a07f27df,Psychology: Doctor of Philosophy in Clinical Psychology Degree,42.02,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,fc79439f-194d-4042-9c75-3102aa55e152,Psychology: Doctor of Philosophy Degree,42.01,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,b63d7266-5a54-4e16-bef8-191150e4a277,Publishing: Master of Publishing Degree,9.1001,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,bf0fbb2d-98d3-4e1e-a415-1921510a0da4,Resource and Environmental Management: Master of Resource Management Degree,3.0201,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,fbf2dd56-4162-4786-b5d5-caf9d56b512b,Resource and Environmental Management: Master of Resource Management (Planning) Degree,3.0201,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,6e93c86a-5381-4fda-95a4-449f7c9a320e,Resource and Environmental Management: Doctor of Philosophy Degree,3.0201,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,07c24f5a-b8b6-4023-a2dd-41b5651442d7,Sustainable Energy Engineering: Master of Engineering Degree,14.13,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,613b620e-4fc0-4fcd-ae21-26f9248efaba,Sustainable Energy Engineering: Master of Applied Science Degree,14.4801,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,adb22537-4c03-422b-919d-b0477557d1ad,Sustainable Energy Engineering: Doctor of Philosophy Degree,14.4801,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,8bddca0d-b853-425e-9545-15622d174eb6,Sociology: Master of Arts Degree,45.1101,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,844be930-b582-441c-a769-0d118598fb39,Sociology: Doctor of Philosophy Degree,45.1101,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,db7df881-1e09-4e7c-b957-bc861d302893,Statistics: Master of Science Degree,27.0501,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,dc77d0c6-2b57-4aa4-89d6-cc15c3556d38,Statistics: Doctor of Philosophy Degree,27.0501,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,fc029d7d-2ac1-4292-8001-79f30b468f39,Urban Studies: Graduate Diploma in Urban Studies,45.1201,Graduate Programs,Diploma
9b3a0561fe894a78a936926ec773b61e,b227e881-a638-4531-967c-462583ab5579,Urban Studies: Master of Urban Studies Degree,45.1201,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,029fffb2-a7ee-478b-9ed4-d7755aeec649,"Individualized Interdisciplinary Studies: Master of Arts in the Faculty of Communication, Art and Technology Degree",30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,277f7af6-8961-46cc-a690-e5eb20e2c956,"Individualized Interdisciplinary Studies: Master of Science in the Faculty of Communication, Art and Technology Degree",30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,c283d450-8fd1-4811-a672-1030c6e0cd09,"Individualized Interdisciplinary Studies: Doctor of Philosophy Faculty of Communication, Art and Technology Degree",30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,34c670a1-97d4-4bfe-891a-e649425727c1,Individualized Interdisciplinary Studies: Master of Arts in the Faculty of Environment Degree,30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,eb851ecf-6c57-486d-b99d-1feb9fcaed5a,Individualized Interdisciplinary Studies: Master of Science in the Faculty of Environment Degree,30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,e52d42c0-7c3d-433a-96d1-404253a3f0de,Individualized Interdisciplinary Studies: Doctor of Philosophy  Faculty of Environment Degree,30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,0f2d0cf8-f316-455e-9d2c-bf2d445f148a,Individualized Interdisciplinary Studies: Master of Science in the Faculty of Applied Sciences Degree,30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,aa7e2ff9-2119-4855-8db3-eaad4a2e2394,Individualized Interdisciplinary Studies: Doctor of Philosophy in the Faculty of Applied Sciences Degree,30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,181b51eb-dbd7-4b54-b622-7353b82938ac,Individualized Interdisciplinary Studies: Master of Science in the Faculty of Science Degree,30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,4d281a39-53c6-4714-b648-42bbec3de679,Individualized Interdisciplinary Studies: Doctor of Philosophy in the Faculty of Science Degree,30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,4cca16c1-321d-4027-82a6-d8b9ffc07fc8,Individualized Interdisciplinary Studies: Master of Applied Science in the Faculty of Applied Sciences Degree,30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,aadabf10-2c2c-49c4-ad3c-05a0048afce8,Individualized Interdisciplinary Studies: Master of Arts in the Faculty of Arts and Social Sciences Degree,30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,54abccd3-ee14-4bed-966e-f316c3bd54f2,Individualized Interdisciplinary Studies: Doctor of Philosophy in the Faculty of Arts and Social Sciences Degree,30.9999,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,224054ff-82f3-4940-a7ae-13ee79d5d522,Individualized Interdisciplinary Studies: Doctor of Philosophy in Beedie School of Business Degree,52.0101,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,f17dad12-45f2-487b-9314-ddf77a5c6fcd,Individualized Interdisciplinary Studies: Master of Arts in the Faculty of Education Degree,13.0101,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,16a0dac1-db1a-4e97-a60c-5bd0f1a66c21,Individualized Interdisciplinary Studies: Doctor of Philosophy in the Faculty of Education Degree,13.0101,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,4e570ead-c8fa-445b-89b6-1c7c4b58cde8,Individualized Interdisciplinary Studies: Master of Science in the Faculty of Health Science Degree,51,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,9dfbcc55-0d07-4b5a-9cfe-0db613ba1426,Individualized Interdisciplinary Studies: Doctor of Philosophy in the Faculty of Health Science Degree,51,Graduate Programs,Degree
9b3a0561fe894a78a936926ec773b61e,6f20bd51-6198-4334-9d6f-a442a4857d8a,Graduate Non-Degree Program,,Graduate Programs,Other
9b3a05618d01488ab10b9b4661ff5627,17506c4e-f5b1-49a2-9503-24d2b1436103,Academic Foundations for Potential Nursing Applicants,51.1199,Undergraduate Programs,Certificate
9b3a05618d01488ab10b9b4661ff5627,66ed53f4-803e-45b8-8ede-640653fc1e68,Academic Foundations for Potential Psychiatric Nursing Applicants,51.1199,Undergraduate Programs,Certificate
9b3a05618d01488ab10b9b4661ff5627,3680ee4c-fb67-4c34-bac4-9a26581a4ef8,Psychiatric Nursing: Bachelor of Science,51.3801,Undergraduate Programs,Degree
9b3a05618d01488ab10b9b4661ff5627,03714736-aa75-4910-ac4a-a096fc2aed3d,Nursing: Bachelor of Science,51.3823,Undergraduate Programs,Degree
9b3a05618d01488ab10b9b4661ff5627,9d9dd9c0-3fee-4591-9d8d-e08da218d153,Kinesiology Post-Degree Diploma,31.0505,Undergraduate Programs,Diploma
9b3a05618d01488ab10b9b4661ff5627,541c833c-8904-4ff3-8279-fc6ec97cba1a,"Psychology (Associate of Arts, Pre-Bachelors)",42.0101,Undergraduate Programs,Degree
9b3a05618d01488ab10b9b4661ff5627,93977cdc-26b6-4ccf-badb-452075e762bf,Economics (Associate of Arts),30.3901,Undergraduate Programs,Degree
9b3a05618d01488ab10b9b4661ff5627,451a46a9-ed20-4890-9574-4743ab924ca4,Environmental Studies (Associate of Arts),3.0103,Undergraduate Programs,Degree
9b3a05618d01488ab10b9b4661ff5627,77de4ab0-b1a9-4c80-8cfe-254eb9270650,Future Teachers (Associate of Arts),13.0101,Undergraduate Programs,Degree
9b3a05618d01488ab10b9b4661ff5627,1fa88cd5-cca1-46c8-990b-b72ab3ffb468,Environmental Science (Associate of Science),3.0103,Undergraduate Programs,Degree
9b3a05618d01488ab10b9b4661ff5627,9a173bd3-0a9c-4549-90de-bac5855a20de,Physical Education and Coaching: Bachelor's Degree,31.0501,Undergraduate Programs,Degree
9b3a05618d01488ab10b9b4661ff5627,113f369e-5a97-497d-851d-b07068336816,Applied Accounting Certificate,30.1601,Undergraduate Programs,Certificate
9b3a0561578746589222e36a265253d2,4a61fc8a-1450-4b20-acd0-bcf85db57438,Welder Foundation,48.0508,Trades,Certificate
9b3a0561578746589222e36a265253d2,796471f3-3c8b-4c14-a33e-5c8d390c7d94,Shipbuilding and Repair Foundation,47.0616,Trades,Certificate
9b3a0561578746589222e36a265253d2,abe55d59-40ac-46e9-9fec-11ba9ce6fcc9,Sheet Metal and Metal Fabrication Foundation,48.0511,Trades,Certificate
9b3a0561578746589222e36a265253d2,52a47a71-5f5d-44b9-bfbb-fa55ec0d1d45,Refrigeration and Air Conditioning Mechanic Foundation,47.0201,Trades,Certificate
9b3a0561578746589222e36a265253d2,3fe7b31d-1739-41f1-8865-cd3e98495023,Practical Nurse to BSc Nursing Bridge,51.3801,Undergraduate Programs,Degree
9b3a0561578746589222e36a265253d2,5390881b-2fed-47a1-80a7-ce3e73120e0b,Plumbing and Pipe Trades Foundation,46.0503,Trades,Certificate
9b3a0561578746589222e36a265253d2,f99514c3-3257-49d4-aeea-d9220a881679,Nursing,51.3801,Undergraduate Programs,Degree
9b3a0561578746589222e36a265253d2,313a8871-1f71-4dfe-b7c5-e85dc7dee582,Medical Radiography,51.0911,Undergraduate Programs,Diploma
9b3a0561578746589222e36a265253d2,f04afa19-a377-418f-94ce-ec807e1a9eb3,Heavy Mechanical Foundation,47.0302,Trades,Certificate
9b3a0561578746589222e36a265253d2,5e7d718c-b546-4429-92fd-5e7d5df0c171,Electrical Foundation,46.0302,Trades,Certificate
9b3a0561578746589222e36a265253d2,c016fa94-3270-488d-a05e-d33a4793dc2b,Diagnostic Medical Sonography,51.091,Undergraduate Programs,Diploma
9b3a0561578746589222e36a265253d2,2378f319-d235-4149-8b8b-317dbb944900,Carpentry Foundation,46.0201,Trades,Certificate
9b3a0561578746589222e36a265253d2,36615a9e-ee84-45c2-ba0b-8331c88632f1,Automotive Service Technician Foundation,47,Trades,Certificate
9b3a0561578746589222e36a265253d2,2f2a5ec0-d45e-4269-99a9-dd55fff33848,Applied Project Management,11.1005,Career Related Training,Certificate
9b3a0561578746589222e36a265253d2,db60f429-e0db-4bc0-b7bf-49b61598d4f4,AutoCAD Graphics,11.0803,Career Related Training,Certificate
9b3a0561578746589222e36a265253d2,54c541ef-80eb-4fe3-8a23-5f2e9200d5da,Business Analysis,27.0103,Career Related Training,Certificate
9b3a0561769f407383e191ca8044b391,3ebb6794-bee4-4e40-8a42-06a367b189d2,Advanced Diploma- Professional Accounting,52.0304,Undergraduate Programs,Diploma
9b3a0561769f407383e191ca8044b391,d7ad34f2-4a79-43bf-acc7-9ad19bbdb716,Bridging in Health Program,53.0102,Other,Other
9b3a0561769f407383e191ca8044b391,f310ea30-59fa-48e9-8edb-c1439c753dea,Career and College Prep,53.0102,Other,Certificate
9b3a0561769f407383e191ca8044b391,03c5d7b4-8ace-48c7-985d-95809561118f,Construction Craft Worker Apprentice 1,46,Trades,Other
9b3a0561769f407383e191ca8044b391,a7794833-d54c-4130-a6c5-30c57a942a90,Construction Craft Worker Apprentice 2,46,Trades,Other
9b3a0561769f407383e191ca8044b391,9e0061b7-bc22-41a9-9703-f77d110b0458,Continuing Education,32.0199,Other,Other
9b3a0561769f407383e191ca8044b391,0330f595-30db-48ed-849c-64b33c6924b3,Esthetics,12.0401,Trades,Certificate
9b3a0561769f407383e191ca8044b391,7a3fc62a-d1eb-4582-8453-373b6b473e7d,Experience Carpentry,46.0201,Trades,Other
9b3a0561769f407383e191ca8044b391,3f57eddb-bc31-4954-8940-eb6774d3df12,First Nations Fine Arts,50.0201,Undergraduate Programs,Certificate
9b3a0561769f407383e191ca8044b391,4a795aa8-7e7e-473d-971a-bd267df695d4,First Nations Fine Arts,50.0201,Undergraduate Programs,Diploma
9b3a0561769f407383e191ca8044b391,5ac6a776-a870-4f2e-bf79-2b00fff05665,First Nations Fine Arts Advanced Diploma,50.0201,Undergraduate Programs,Diploma
9b3a0561769f407383e191ca8044b391,8da56716-24bb-433f-99d4-754c476e7e23,Hairstylist Foundations,12.0407,Trades,Certificate
9b3a0561769f407383e191ca8044b391,f01c8a5b-654b-4e50-b50a-7611b8cf3528,Harmonized Automotive Service Tech Apprentice - Level 1,47.0604,Trades,Other
9b3a0561769f407383e191ca8044b391,9e622d0b-2c39-443e-babc-85edd0cf0142,Harmonized Automotive Service Tech Apprentice - Level 2,47.0604,Trades,Other
9b3a0561769f407383e191ca8044b391,951f2940-fec9-4509-a38d-3bff468da79f,Harmonized Automotive Apprentice - Level 3,47.0604,Trades,Other
9b3a0561769f407383e191ca8044b391,cd706d52-7400-49c9-89b6-1bb13447ac67,Harmonized Automotive Apprentice - Level 4,47.0604,Trades,Other
9b3a0561769f407383e191ca8044b391,9da9ce4e-2ea9-40ef-9ac4-a04a2380bcf5,Harmonized Automotive Foundation,47,Trades,Certificate
9b3a0561769f407383e191ca8044b391,a5d5e881-066d-484c-bdca-f72560b11327,Harmonized Carpentry Foundation,46.0201,Trades,Certificate
9b3a0561769f407383e191ca8044b391,ed7bee88-dc4a-485a-a0fc-b43c414e5ec2,Harmonized Carpenter Apprentice - Level 1,46.0201,Trades,Other
9b3a0561769f407383e191ca8044b391,bb6532d3-103e-473c-9c75-1154c440dce9,Harmonized Carpenter Apprentice - Level 2,46.0201,Trades,Other
9b3a0561769f407383e191ca8044b391,8f2c67f4-a4dc-4758-b0f3-bc81a8f6dad0,Harmonized Carpentry Apprentice Level 3,46.0201,Trades,Other
9b3a0561769f407383e191ca8044b391,8b6ae61c-1672-44ed-a24f-e6df74c2ca01,Harmonized Carpentry Apprentice Level 4,46.0201,Trades,Other
9b3a0561769f407383e191ca8044b391,c0dd9b1e-3924-44aa-8fd1-f381ee4c254f,Heavy Duty Equipment Technician - Level 1,47.0302,Trades,Other
9b3a0561769f407383e191ca8044b391,576c5599-9f26-4127-9f16-a9f61a24314b,Heavy Duty Equipment Technician - Level 2,47.0302,Trades,Other
9b3a0561769f407383e191ca8044b391,bf58d680-9628-4bea-91fb-399ecd1ae0fe,Heavy Duty Equipment Technician - Level 3,47.0302,Trades,Other
9b3a0561769f407383e191ca8044b391,3593bac9-4883-4076-8652-8e1ba04baf19,Heavy Duty Equipment Technician - Level 4,47.0302,Trades,Other
9b3a0561769f407383e191ca8044b391,814d07fe-cdac-4215-bf5e-dcd1d4a01e19,Harmonized Electrical Apprenticeship Level 1,46.0302,Trades,Other
9b3a0561769f407383e191ca8044b391,965d7392-23c8-447e-817d-c1b7ddb048c7,Harmonized Electrical Apprenticeship Level 2,46.0302,Trades,Other
9b3a0561769f407383e191ca8044b391,0327cf65-bd49-42e5-abe6-e2bf757b0b54,Harmonized Electrical Apprenticeship Level 3,46.0302,Trades,Other
9b3a0561769f407383e191ca8044b391,6993b683-9641-4ac8-a85e-5c4e0de05952,Harmonized Electrical Apprenticeship Level 4,46.0302,Trades,Other
9b3a0561769f407383e191ca8044b391,4da4a43e-96ff-4276-9feb-03dee720180f,Harmonized Electrical Foundation,46.0302,Trades,Certificate
9b3a0561769f407383e191ca8044b391,0abf6e37-c910-4929-92d7-748e986368da,Intro to Health Professions,51,Undergraduate Programs,Other
9b3a0561769f407383e191ca8044b391,1dde89d8-ed52-41ec-adda-d7dbadfdf6a6,Heavy Mechanical Foundation,47.0302,Trades,Certificate
9b3a0561769f407383e191ca8044b391,c0d965e5-7163-4398-864d-40a405635080,Harmonized Millwright Apprentice Level 1,47.0303,Trades,Other
9b3a0561769f407383e191ca8044b391,e31332e1-8055-48ae-8df9-a89d9392c1da,Harmonized Millwright Apprentice Level 2,47.0303,Trades,Other
9b3a0561769f407383e191ca8044b391,126b0bac-736d-4094-aeed-9e20b192b7e4,Harmonized Millwright Apprentice Level 3,47.0303,Trades,Other
9b3a0561769f407383e191ca8044b391,eb038011-1535-4d7a-bdcc-e46c36c158e8,Harmonized Millwright Apprentice Level 4,47.0303,Trades,Other
9b3a0561769f407383e191ca8044b391,8cf57401-78ee-4889-becb-a903979c53f1,Harmonized Millwright Foundation,47.0303,Trades,Certificate
9b3a0561769f407383e191ca8044b391,e92062a3-a14f-4251-84d3-b27490ccb84a,Harmonized Plumber Foundations,46.0503,Trades,Certificate
9b3a0561769f407383e191ca8044b391,1e106c5d-a359-435e-9f4f-6d680b6cea8f,Learning Pathways,32.0101,Micro-Credential Programs,Certificate
9b3a0561769f407383e191ca8044b391,0491a5b9-1905-4c4b-b788-83d5970b13ea,Mining Engineering and Technology,14.2101,Micro-Credential Programs,Certificate
9b3a0561769f407383e191ca8044b391,a3b52f67-fd8f-4553-93a5-50c4e58523fc,Mineral Processing Operator,15.0901,Micro-Credential Programs,Certificate
9b3a0561769f407383e191ca8044b391,3e887fb4-3d03-4cde-9fe5-bb688dcddfe8,Nail Technician,12.041,Trades,Certificate
9b3a0561769f407383e191ca8044b391,1e3cae6d-5395-42eb-9795-82706ba69cfa,Office Careers Essentials Certificate,52.0408,Micro-Credential Programs,Certificate
9b3a0561769f407383e191ca8044b391,27b85840-ad58-4176-a781-8e75f3e2158e,Public Administration,44.0401,Undergraduate Programs,Certificate
9b3a0561769f407383e191ca8044b391,96b09591-88bc-4b4f-9d6b-08868a833099,Parts and Warehouse Apprenticeship Level 1,47.0409,Trades,Other
9b3a0561769f407383e191ca8044b391,9693fa73-be65-45f0-a8c7-8563287ecf87,Partsperson Apprenticeship Level 2,47.0409,Trades,Other
9b3a0561769f407383e191ca8044b391,05ae5e7f-b53b-4a14-8106-baf8b325eac3,Partsperson Apprenticeship Level 3,47.0409,Trades,Other
9b3a0561769f407383e191ca8044b391,31e1a57c-43d9-4135-b544-75f5d405d211,Professional Cook Apprentice - Level 1,12.05,Trades,Other
9b3a0561769f407383e191ca8044b391,d4452af3-5900-4ac3-a673-7140407e9fe6,Professional Cook Apprentice - Level 2,12.05,Trades,Other
9b3a0561769f407383e191ca8044b391,f5333316-33a4-42c6-9a72-cfc62cd1577f,Professional Cook Apprentice - Level 3,12.0503,Trades,Other
9b3a0561769f407383e191ca8044b391,e2f6df52-1138-4d82-967e-3e4982da59c5,Provincial Instructor's Diploma,13.06,Undergraduate Programs,Diploma
9b3a0561769f407383e191ca8044b391,11a73344-f835-48c8-a054-1868078ffa43,Parts and Warehousing Foundation,47.0409,Trades,Certificate
9b3a0561769f407383e191ca8044b391,8d776057-4b11-43b4-99d1-da540f5515da,Retail Services,32.0101,Career Related Training,Certificate
9b3a0561769f407383e191ca8044b391,8bd8a80b-dcd7-4de4-85d7-ed58d0ccfcea,Applied Earth and Environmental Studies Certificate,3.0103,Undergraduate Programs,Certificate
9b3a0561769f407383e191ca8044b391,da9e97ff-ef86-42c5-8e1d-97bda6bd7d79,University Credit,24.0101,Undergraduate Programs,Certificate
9b3a0561769f407383e191ca8044b391,560481fc-2a22-4388-911c-261369ad76b4,Welding A Module,48.0508,Trades,Other
9b3a0561769f407383e191ca8044b391,16331c51-a530-4f21-ba82-c058950c14ee,Welding Apprentice - Level 1,48.0508,Trades,Other
9b3a0561769f407383e191ca8044b391,0f936dd7-ef23-4312-a896-a309e43850e6,Welding Apprentice - Level 2,48.0508,Trades,Other
9b3a0561769f407383e191ca8044b391,408c79b5-3307-4ec8-bb76-6d18675c8f69,Welding Apprentice - Level 3,48.0508,Trades,Other
9b3a0561769f407383e191ca8044b391,1d19ea67-be52-4e3c-aa12-956b5cdaf22d,Welding Apprentice - Level 4,48.0508,Trades,Other
9b3a0561769f407383e191ca8044b391,dc1ee9e7-c319-4275-8889-810086436344,Welding B Module,48.0508,Trades,Other
9b3a0561769f407383e191ca8044b391,acf764a7-52b9-4d8f-a590-221aefb1c8fe,Welding B Extended Modules,48.0508,Trades,Other
9b3a0561769f407383e191ca8044b391,7637d7cf-8f83-4372-85dd-a14cdd9facf3,Welder Foundation,48.0508,Trades,Certificate
9b3a0561769f407383e191ca8044b391,abc5699a-b3b1-4035-a25a-2b1829d533ac,Welding Upgrade,48.0508,Trades,Other
9b3a0561769f407383e191ca8044b391,167bed78-2920-4da7-8868-812020335a04,Workplace Literacy and Numeracy,32.0101,Career Related Training,Certificate
9b3a0561769f407383e191ca8044b391,74fadcc6-f0b2-4259-b547-c4473ed22443,Work Skills Training,32.0101,Career Related Training,Certificate
9b3a0561769f407383e191ca8044b391,d91e5b4e-2367-43b0-8544-f68aa9b92004,Youth Entrepreneurship,52.0201,Other,Certificate
9b3a0561769f407383e191ca8044b391,cced5fd7-e24f-4f3d-ac3f-71fcb0061972,Youth Explore Trades Sampler,46,Trades,Certificate
9b3a0561769f407383e191ca8044b391,ce9c62dd-9fc1-484a-92c9-836832ceaf52,Youth Train Professional Cook 1,12.05,Trades,Certificate
9b3a0561769f407383e191ca8044b391,1ab4b673-c99b-4616-a8ff-df454b63fa58,Youth Train Esthetics,12.0401,Trades,Certificate
9b3a0561769f407383e191ca8044b391,6114751d-f15f-4244-b674-d8394afaa9cb,Youth Train in Trades Hairdressing,12.0407,Trades,Certificate
9b3a0561769f407383e191ca8044b391,7c8f5768-bc02-4947-9e55-0d793e566bd3,Youth Train Harmonized Automotive Foundation,47,Trades,Certificate
9b3a0561769f407383e191ca8044b391,f57829f6-82b4-4407-b1f5-9811f198863b,Youth Train Harmonized Carpentry Foundation,46.0201,Trades,Certificate
9b3a0561769f407383e191ca8044b391,1694de90-9e87-41b0-95d7-7f83677ceb61,Youth Train Harmonized Electrical Foundations,46.0302,Trades,Certificate
9b3a0561769f407383e191ca8044b391,a813b0c8-9fcc-4382-b514-4ebba708eeb5,Youth Train Heavy Mechanical Foundation,47.0302,Trades,Certificate
9b3a0561769f407383e191ca8044b391,05b972d9-e7bb-47ff-89ab-6dc13be71bcf,Youth Train Harmonized Millwright Foundation,47.0303,Trades,Certificate
9b3a0561769f407383e191ca8044b391,01aac6c0-8630-4894-b541-fbafbb190f3f,Youth Train Parts and Warehousing Foundation,47.0409,Trades,Certificate
9b3a0561769f407383e191ca8044b391,ba37a85c-aff6-4571-8aa1-7f8a8404703f,Youth Train Welder Foundation,48.0508,Trades,Certificate
9b3a056225d4490cb07324918f92c6dd,0ed52c8e-b7c5-4270-8271-47725237ae09,Project Management Post-degree Diploma,11.1005,Undergraduate Programs,Diploma
9b3a056225d4490cb07324918f92c6dd,374feafd-1067-4fc8-a82f-371dde316ddb,Digital Marketing Techonology Diploma,52.1404,Undergraduate Programs,Diploma
9b3a056225d4490cb07324918f92c6dd,4145ed6f-bb44-42d3-81b4-f8dc92d96d23,High Performance and Custom Engine Technician Diploma,47.0617,Trades,Diploma
9b3a056225d4490cb07324918f92c6dd,7abf719d-21c0-4777-a2d4-d643297bacc4,Culinary Arts and Food Service Management Diploma,19.0505,Undergraduate Programs,Diploma
9b3a056225d4490cb07324918f92c6dd,1d40642f-2b3c-409a-bfd9-a1fd980aa8f7,Bachelor of Hospitality and Food Service Systems Management,19.0505,Undergraduate Programs,Degree
9b3a056225d4490cb07324918f92c6dd,0f77893c-598d-48e0-b8a5-c5b19f6ebc2d,Hospitality and Food Service Systems Management Diploma,19.0505,Undergraduate Programs,Diploma
9b3a056225d4490cb07324918f92c6dd,ac0920c8-aa01-4c52-8e0a-859a20e36092,Hospitality and Food Service Systems Management Post-Degree Diploma,19.0505,Undergraduate Programs,Diploma
9b3a056225d4490cb07324918f92c6dd,2abf19ad-fc1c-4633-8e15-c68ce5ddf11d,Automotive Repair and Refinishing Technician,470000,Trades,Diploma
9b3a056225d4490cb07324918f92c6dd,93725089-1ccb-421e-b7c0-a9cb2d12742e,Global Supply Chain Management Post-Degree Diploma,52.0203,Undergraduate Programs,Diploma
9b3a0561c1ac4b0583d7e6589993883a,a4cd9027-866e-40aa-bb44-fee33274191f,Certificate in Computer Information Systems,11.0501,Undergraduate Programs,Certificate
9b3a0561c1ac4b0583d7e6589993883a,3be5b20d-9fae-4679-b052-bca01a209ff0,Bachelor of Traditional Chinese Medicine,51.3302,Undergraduate Programs,Degree
9b3a05620f894b3f83aad20bf41cadf2,04b48a72-5b93-4ca1-8173-c430925407e5,Master Business Administration,52.0201,Graduate Programs,Degree
9b3a05620f894b3f83aad20bf41cadf2,1da53f7c-e4c2-48a4-9dbd-24cf60eaf4e7,Master of Environmental Economics and Management,3.0204,Graduate Programs,Degree
9b3a05620f894b3f83aad20bf41cadf2,3206418b-61b8-47de-adbe-9fb78f7b041f,Master of Science in Environmental Economics and Management,3.0204,Graduate Programs,Degree
9b3a05620f894b3f83aad20bf41cadf2,3bda226b-7e3c-4b6c-87a5-760ee58a6a4c,Master of Arts in Human Rights/Social Justice,45.9999,Graduate Programs,Degree
9b3a05620f894b3f83aad20bf41cadf2,a1bcadb9-f2ec-4b40-9ee3-3a80d1e04af4,"Master of Science, Data Science",30.7001,Graduate Programs,Degree
9b3a05620f894b3f83aad20bf41cadf2,a3406163-8456-4f1c-a389-ef39fbcb62dd,Master of Science in Environmental Science,3.0104,Graduate Programs,Degree
